@ HyperIMU - ianovir
@ Date:Tue Mar 31 16:30:20 EDT 2026, Sampling Rate:5ms

icm45631_accelerometer.x,icm45631_accelerometer.y,icm45631_accelerometer.z,mmc5616_magnetometer.x,mmc5616_magnetometer.y,mmc5616_magnetometer.z,orientation_sensor.x,orientation_sensor.y,orientation_sensor.z,icm45631_gyroscope.x,icm45631_gyroscope.y,icm45631_gyroscope.z
-1.1849802,7.3969607,5.4726214,5.2704,-67.2098,-7.1614,191.93144,-46.02302,-7.3942266,0.04406623,0.17178503,0.096309535
-1.0710312,7.4268885,5.324555,4.4652,-67.3318,-6.9783998,191.61293,-46.14853,-7.42328,0.04789663,0.18988782,0.1673884
-0.8694693,7.7956705,5.474716,5.0629997,-67.307396,-7.0759997,191.45003,-46.338028,-7.398516,1.16577336E-4,0.09241252,0.2027946
-0.7269395,8.0723505,5.7727194,4.3676,-67.1732,-5.612,190.93321,-48.014626,-6.782645,-0.040335756,-0.07792362,0.1488193
-0.52275896,8.116793,6.3096194,4.5506,-67.6612,-5.1362,190.7892,-48.040276,-6.602625,-0.06403426,-0.32535067,0.056956355
-0.63880295,8.111181,7.1588874,3.6599998,-67.4172,-4.7336,191.01816,-47.958504,-6.3645325,-0.07669123,-0.5468809,-0.060237173
-1.3880384,8.113351,7.7084317,4.0626,-67.1732,-5.5144,191.1445,-47.88362,-6.1858196,-0.08346937,-0.26361465,-0.07809016
-1.3701568,8.1102085,8.106318,4.758,-67.1976,-4.8312,191.23358,-47.742126,-6.0975394,-0.15569736,0.1064018,-0.041684724
-1.9633203,8.369531,8.524032,4.148,-67.4172,-3.5623999,190.99309,-47.629467,-6.247171,-0.08300306,0.63271517,-0.0040802066
-2.1656303,8.261417,7.5239286,4.3676,-67.0634,-3.6599998,190.50014,-47.641064,-6.6778736,0.024747703,1.1348803,0.11815946
-1.846977,8.142381,6.613608,4.5628,-66.9658,-3.6478,189.30986,-47.778244,-7.422567,-0.09635949,1.0390038,0.27768722
-1.5976807,8.24376,6.386159,3.8674,-66.843796,-2.5864,188.39627,-47.790314,-7.8215795,-0.2622324,0.6266032,0.3008528
-1.9179052,8.390031,7.1339726,3.172,-66.8926,-2.9768,187.73605,-47.635925,-7.9745193,-0.41323334,0.13279824,0.27528906
-1.9963901,7.800758,7.9230866,3.4648,-66.9414,-2.4888,187.30019,-47.21883,-7.841756,-0.42775553,-0.12270597,0.27993548
-1.5637878,6.766164,8.984541,3.0744,-66.8804,-2.5864,187.12035,-46.863956,-7.578098,-0.34748372,-0.20106259,0.29285893
-1.1848305,6.186692,9.307309,3.4891999,-66.429,-2.7694,187.06607,-46.57245,-7.2915354,-0.23243855,-0.07061256,0.27683786
-1.1407623,6.0645127,8.805275,2.9889998,-66.4412,-2.5742,186.81136,-46.398262,-7.1194534,-0.14788668,0.1878727,0.21675058
-1.2984055,6.2897177,7.8692174,1.9886,-66.5754,-2.6718,186.44902,-46.14635,-7.1379876,-0.21953177,0.4132833,0.15916137
-1.2253823,6.3156047,7.227272,1.3908,-66.2948,-1.8909999,185.98013,-45.88141,-7.3179607,-0.44351014,0.59109706,0.11076512
-1.0489596,6.201656,7.1456447,1.4884,-66.5998,-2.5742,185.55164,-45.53676,-7.6027026,-0.6012892,0.62841845,0.08080474
-0.84717333,5.733589,7.4736505,2.3912,-66.368,-2.379,184.95946,-44.832687,-7.98224,-0.6600442,0.30831373,0.035372894
-0.99778354,5.440524,7.716811,1.9031999,-66.185,-3.4404,184.77057,-43.867073,-7.9967585,-0.52528083,-0.0042633996,0.044665772
-1.1472715,5.153145,7.579968,2.0008,-66.3436,-3.2574,184.7222,-42.967617,-7.875516,-0.30356738,-0.18620731,0.094527565
-1.1782465,4.9736547,7.3162313,1.6836,-66.538795,-3.1598,184.7449,-42.595146,-7.71144,-0.1689372,-0.15205015,0.18089472
-0.9935937,4.8321724,7.073519,1.9886,-66.5144,-3.0621998,184.70444,-42.452457,-7.5173426,-0.029793836,0.04396631,0.30581567
-0.686687,5.0419645,6.690073,1.5128,-65.8068,-2.7572,184.44962,-42.45686,-7.3751497,0.11487863,0.27335718,0.37762728
-0.46223056,5.346477,5.839832,0.109799996,-66.0386,-2.5742,183.8948,-42.67922,-7.3208885,0.22371191,0.3404891,0.3681179
-0.5385457,5.781174,5.111845,1.3054,-66.1484,-2.379,183.45795,-42.93211,-7.3186173,0.24129842,0.3017188,0.323652
-0.6725462,6.1109753,4.7370777,0.0244,-65.5506,-1.586,183.0855,-43.188602,-7.3086104,0.19015428,0.14920233,0.2656964
-0.86857146,6.2748284,4.6582937,0.109799996,-65.9776,-1.403,182.8209,-43.388813,-7.24016,0.11321325,-0.009775843,0.19037078
-1.1139023,6.1748705,4.8449664,0.2074,-65.916595,-0.427,182.67273,-43.52209,-7.0747337,-0.023448698,-0.11271363,0.15233327
-1.1439795,6.1262383,5.1396775,-1.3786,-65.7336,-0.7198,182.62593,-43.509403,-6.918432,-0.13123277,-0.113762826,0.15183365
-0.98102415,6.171803,5.794417,-0.3904,-65.9776,-1.0126,182.5802,-43.403587,-6.76278,-0.19604976,-0.0827366,0.14339012
-0.8451532,6.1847467,6.21011,-0.305,-66.2704,-0.0488,182.53616,-43.241405,-6.64163,-0.1974487,0.0067281774,0.09709226
-0.89094234,6.3318405,6.568792,-1.1223999,-66.5998,-0.43919998,182.45135,-43.092014,-6.6155972,-0.13478005,0.13456355,0.053858727
-0.8753052,6.533851,6.785766,-0.6954,-66.1362,-0.52459997,182.36385,-43.028133,-6.6532683,-0.03177565,0.20880666,0.021217074
-0.89221424,6.5873466,6.580014,-1.5006,-66.0386,0.45139998,182.23184,-43.025997,-6.774884,0.119658306,0.22261274,-0.036272205
-1.1752537,6.6274495,6.1927524,-0.5002,-66.1728,0.45139998,182.11528,-43.142548,-6.9276986,0.2019619,0.11399598,-0.05855513
-1.3910311,6.7014456,5.9002857,-0.4148,-66.3314,0.6344,182.07661,-43.31487,-7.025628,0.19436772,-0.0074942573,-0.03595578
-1.4735563,6.8206315,6.0365305,-0.90279996,-66.1362,1.3176,182.10388,-43.46141,-7.011833,0.07952239,-0.16600612,0.05920463
-1.0791864,7.0364094,6.3776298,-0.8174,-66.2582,2.2935998,182.17535,-43.519432,-6.8040133,-0.048179746,-0.24494563,0.12896784
-0.65436524,7.373842,6.525322,-1.0004,-65.8922,2.5986,182.24329,-43.490585,-6.5487256,-0.1642075,-0.28616405,0.11076512
-0.36384383,7.8493156,6.679673,-0.61,-66.246,2.2935998,182.3358,-43.425396,-6.2392488,-0.33281162,-0.28921172,0.040535603
-0.3075801,8.255956,7.140108,-1.1101999,-66.124,1.8055999,182.4705,-43.145496,-6.021486,-0.4519037,-0.23713495,0.01368951
-0.27503392,8.637831,7.9897504,-0.427,-66.4168,2.1959999,182.57637,-42.741226,-5.8795347,-0.49417132,-0.05962098,0.01702029
0.032770637,8.534132,8.080132,-1.1101999,-66.1972,1.9031999,182.58893,-42.600906,-5.8563623,-0.46119657,0.01970157,0.005978752
0.39758712,8.136919,8.036886,-0.91499996,-66.5022,1.22,182.97556,-41.56005,-5.753311,-0.5991575,-0.32290256,-0.2488926
-0.040327337,8.067562,8.680253,-0.3294,-66.685196,0.6344,183.33447,-40.987823,-5.679562,-0.7392835,-0.33899024,-0.3102789
-0.18412907,7.4662433,9.619229,0.46359998,-66.9902,0.7198,183.71353,-40.310947,-5.6360483,-0.759951,-0.29197627,-0.3126604
-0.2363526,7.0271316,10.0964985,0.1586,-67.1366,0.0366,184.08203,-39.622364,-5.6040545,-0.7382343,-0.3319123,-0.3117611
-0.11432313,6.8228016,10.58903,0.8662,-66.8072,-0.92719996,184.45737,-38.95904,-5.5471544,-0.66942036,-0.30021995,-0.27099234
0.11679215,6.5206084,10.680384,0.46359998,-66.8926,-0.6344,184.78897,-38.364567,-5.482492,-0.56914717,-0.27062595,-0.23068988
0.19677345,6.3583264,10.403255,0.96379995,-67.002396,-1.3176,185.08698,-37.856976,-5.40581,-0.49548697,-0.3289646,-0.21655072
0.59593177,6.2215576,10.410962,1.2688,-66.7828,-0.92719996,185.42436,-37.40426,-5.2669864,-0.43230206,-0.45495138,-0.25533766
0.7539491,5.7397995,10.2966385,1.3908,-66.368,-1.5006,185.85568,-37.000423,-5.071963,-0.3367253,-0.51778656,-0.35286292
0.52664953,5.384934,9.863138,1.6836,-66.526596,-1.403,186.3616,-36.661026,-4.8895817,-0.2607835,-0.47976568,-0.39642954
0.113500126,5.2763715,9.37936,1.8055999,-65.88,-1.0979999,186.87167,-36.385906,-4.7553067,-0.20520942,-0.39154994,-0.37461293
0.17410335,5.1654153,9.122208,3.1109998,-65.9776,-2.2691998,187.32361,-36.145138,-4.6501937,-0.15061791,-0.3400561,-0.3464512
0.19198506,5.021913,8.836101,3.0988,-66.0996,-1.3908,187.87318,-35.721714,-4.3585343,-0.017236792,-0.25592056,-0.33729154
0.073696524,4.9015293,8.356438,3.1232,-65.575,-1.5738,188.13344,-35.2549,-3.9340432,0.1034041,-0.16860414,-0.3194552
-0.12951134,4.882002,7.6379523,3.5258,-65.5262,-0.89059997,188.43634,-35.285748,-3.9354062,0.24541195,-0.08929824,-0.28901187
-0.39960724,4.820426,6.954782,3.1109998,-65.8068,-0.8052,188.67665,-35.482285,-4.015086,0.34510222,-0.042617343,-0.2500917
-0.68219787,4.9020534,6.2556,3.5014,-65.8434,-0.21959999,188.85411,-35.784794,-4.107059,0.4477902,-0.025746936,-0.1755155
-0.3381062,4.9972973,5.9040265,4.1236,-65.2212,0.7686,188.94472,-36.04221,-4.149249,0.5619361,-0.1089665,-0.14965199
-0.20530279,5.024831,5.441796,4.331,-65.209,0.8662,189.11336,-36.523624,-4.144713,0.6574296,-0.2000134,-0.21102163
-0.3378069,5.1658645,4.9456725,4.6359997,-64.965,1.8421999,189.3754,-37.086864,-4.1122103,0.6929024,-0.26491368,-0.27640486
-0.29807812,5.1848683,4.6761003,4.0382,-64.843,3.0133998,189.59506,-37.4728,-4.085177,0.65561426,-0.3203212,-0.3450356
-0.6123919,5.31842,4.654852,5.7339997,-64.672195,2.928,189.9996,-38.010883,-4.0552087,0.52399844,-0.2913767,-0.45293626
-1.1397148,5.513173,4.6756516,4.9532,-64.0988,4.4042,190.44559,-38.431324,-4.1109185,0.32764894,-0.15911141,-0.45794907
-1.3432968,5.6641574,4.8799815,5.5632,-63.940197,5.0874,190.9342,-38.732456,-4.313492,0.07997205,-0.06583288,-0.382357
-1.398962,5.928343,5.405434,6.3561997,-64.0134,4.7946,191.20728,-38.76054,-4.472698,-0.106318526,-0.06413419,-0.26264873
-1.1287913,6.2633066,6.0675807,5.673,-63.769398,4.7946,191.41388,-38.663708,-4.572261,-0.16515677,-0.104803026,-0.19058728
-0.6379799,6.3761334,6.916325,6.771,-63.696198,5.3802,191.59985,-38.516083,-4.5930834,-0.104902945,-0.15229996,-0.18823908
-0.5645827,6.452149,7.179388,7.0882,-63.305798,5.6851997,191.80556,-38.421013,-4.5895143,-0.0021316998,-0.14392304,-0.19428445
-0.69087684,6.5758247,7.251962,6.4537997,-64.1598,5.185,192.00735,-38.418907,-4.5951395,0.048079822,-0.094760716,-0.18206048
-0.90785134,6.674062,7.3380036,7.3687997,-63.7572,5.3802,192.16974,-38.46314,-4.632314,0.045864854,-0.0110915005,-0.14943549
-1.0511293,6.746262,7.298275,6.9905996,-63.1716,6.5636,192.23593,-38.49091,-4.6842704,0.007144525,0.070446014,-0.100423045
-1.3712043,6.9371996,7.3867106,7.4908,-63.0252,5.6974,192.25922,-38.502422,-4.7881417,-0.07795693,0.11499521,-0.020417687
-1.5070003,7.117139,7.608249,7.3199997,-62.305397,6.0024,192.20865,-38.440598,-4.873475,-0.16094333,0.1042701,0.056706548
-1.6257378,7.3368816,8.136844,7.8079996,-62.7202,6.0878,192.09856,-38.3015,-4.9104896,-0.23222205,0.14062557,0.14530532
-1.6730232,7.4495587,8.771532,7.3199997,-62.2322,7.2711997,191.90213,-38.11991,-4.9357915,-0.24143165,0.24046573,0.23964968
-1.6547675,7.5327573,9.448642,7.1247997,-62.1102,6.3928,191.70229,-38.00563,-4.9677286,-0.14635451,0.45531777,0.3061654
-1.3471874,7.2455277,8.724995,7.1247997,-62.1102,6.3928,191.23581,-37.942524,-5.137393,0.0697299,0.7286416,0.3455019
-1.3834745,7.139435,7.892411,5.7339997,-62.0248,7.4663997,190.6359,-38.052654,-5.426407,0.07557542,0.5748595,0.35354576
-1.1378443,7.219865,7.2723126,5.551,-61.7198,6.7953997,190.12071,-38.15198,-5.5748796,-0.07134533,0.21786638,0.39378157
-1.4345009,7.663166,7.652916,4.941,-61.8052,7.1735997,189.80447,-38.115757,-5.4408274,-0.4307699,-0.38264012,0.35469487
-1.6765398,7.4928784,9.123704,4.575,-60.902397,7.7836,189.77083,-37.750828,-4.9961305,-0.64908594,-0.6584621,0.3286315
-1.514557,6.8141975,10.278382,4.4895997,-60.816998,6.2219996,189.88768,-37.185608,-4.3893056,-0.70439357,-0.66429096,0.30098602
-1.2728924,6.018574,11.1653595,4.6848,-60.829197,5.8315997,189.99985,-36.575253,-3.8258367,-0.6365122,-0.4076543,0.27463955
-1.1194389,5.4999304,11.225514,3.9894,-60.9512,5.8315997,190.00354,-36.20709,-3.5583804,-0.525464,-0.14342342,0.26046708
-1.1123312,5.224522,10.820519,4.3066,-60.499798,5.6486,189.89088,-35.7525,-3.3408234,-0.39151666,0.0654665,0.24168147
-1.2146084,5.2293854,10.161441,3.9162,-60.0606,5.9536,189.69116,-35.417492,-3.2694557,-0.28399903,0.1042701,0.22827508
-1.2445359,5.2334256,9.579576,3.5258,-60.036198,5.1728,189.48491,-35.173573,-3.2322297,-0.24426283,0.05783901,0.21538495
-1.0543466,5.02715,9.070732,4.1114,-60.267998,5.2581997,189.42375,-35.10268,-3.2141414,-0.25192362,-0.03224196,0.20141232
-0.74998367,4.7834654,8.840141,3.5502,-59.413998,5.185,189.22517,-34.69554,-3.0258477,-0.2836493,-0.12104058,0.16580628
-0.5356278,4.569334,8.680253,4.1724,-58.926,5.3924,189.18794,-34.42271,-2.9354832,-0.25588724,-0.02912768,0.13492994
-0.38232407,4.3026795,8.428937,3.0621998,-59.1578,5.3802,189.11894,-33.870346,-2.8517094,-0.18980455,0.13433039,0.11347971
-0.28984803,4.093561,7.894132,2.5864,-58.7674,4.8068,188.96829,-33.6842,-2.9031615,-0.067065276,0.40365735,0.086616956
-0.36616322,3.937115,7.0159836,2.6962,-58.499,4.7214,188.70502,-33.64212,-3.1613684,0.062585376,0.68359286,0.07276091
-0.5303905,3.89589,5.9742813,2.501,-58.401398,5.0141997,188.3247,-33.713444,-3.6149359,0.12916769,0.85286313,0.07928924
-0.79876554,3.9654713,5.116409,2.806,-57.9988,5.6974,187.85881,-33.85556,-4.184153,0.12821841,0.8899347,0.11061524
-0.9718214,4.161197,4.5744214,2.7206,-57.7426,5.5144,187.35599,-34.01221,-4.75753,0.092995405,0.8006864,0.15389873
-1.2006922,4.4023385,4.3506384,3.0377998,-57.279,5.6242,186.86684,-34.148247,-5.248675,0.052692953,0.6440398,0.1673884
-1.3679122,4.570082,4.452542,1.7324,-57.400997,6.1,186.45692,-34.2481,-5.5996046,0.032275267,0.42164356,0.17748067
-1.3741221,4.6013565,4.662558,2.2447999,-57.156998,5.3314,186.14995,-34.32635,-5.783789,0.03565601,0.17438304,0.1869734
-1.4039749,4.699294,4.798205,1.8665999,-56.6568,6.5148,185.95584,-34.395897,-5.792061,0.032591693,-0.03607236,0.18745635
-1.3913305,4.8439937,4.9675198,1.9642,-56.766598,6.2098,185.87985,-34.433075,-5.718264,-0.003847052,-0.15936121,0.18680686
-1.3357401,4.945972,5.176788,1.7811999,-56.242,6.1243997,185.82195,-34.447983,-5.525363,-0.07147856,-0.21017228,0.18589088
-1.1876737,5.016152,5.500454,1.0857999,-56.2786,6.1243997,185.79404,-34.38693,-5.294896,-0.19869775,-0.2289912,0.1755155
-1.0482862,5.0506434,5.913678,1.6226,-55.448997,6.0512,185.77707,-34.228992,-5.058779,-0.27683786,-0.2024282,0.17005302
-0.88952076,5.123517,6.439355,1.0004,-55.827198,6.1366,185.74379,-33.993454,-4.8480654,-0.333611,-0.1377944,0.17231795
-0.75971013,5.4015436,6.880487,0.43919998,-54.8634,6.4537997,185.70448,-33.81337,-4.7324677,-0.3326784,-0.07161179,0.15886159
-0.7647978,5.841179,7.1969705,1.4518,-54.6438,6.3561997,185.62396,-33.54122,-4.610738,-0.28434876,-0.021433575,0.11204747
-0.6099977,6.1331964,7.406912,1.3542,-54.668198,5.9658,185.55902,-33.34628,-4.5372043,-0.23713495,-0.14432274,0.024231432
-0.36496612,6.207342,7.678953,1.5616,-54.509598,5.49,185.62012,-33.41308,-4.285039,-0.23703502,-0.32153693,-0.07750727
-0.35247138,6.3594484,8.070405,1.2688,-54.131397,6.0755997,185.85928,-33.23252,-4.0504656,-0.29395807,-0.49705243,-0.17984551
-0.60700494,6.5675945,8.364817,1.1834,-53.899597,5.5022,186.10367,-33.04626,-3.866537,-0.3977119,-0.5926625,-0.23535298
-0.8369979,6.680496,8.824578,1.4762,-54.0582,5.7827997,186.54346,-32.672844,-3.551058,-0.5529096,-0.61411273,-0.2309064
-0.8510639,6.6076975,9.837326,2.2935998,-53.5946,5.3192,186.83723,-32.33869,-3.3304079,-0.718183,-0.4982182,-0.14019257
-0.38621467,6.488885,10.8129635,2.5986,-53.5336,4.5383997,187.24416,-31.514238,-2.9579554,-0.6896715,-0.14623794,-0.0051127486
0.07377134,6.1847467,10.354698,2.1106,-53.314,4.2455997,187.30714,-31.11167,-2.8704574,-0.6527498,-0.08301972,-0.002298239
0.38150108,6.398205,10.025046,2.2326,-53.033398,2.6962,187.37967,-30.342697,-2.7661889,-0.805616,-0.17693108,-0.080371745
0.39167643,6.5872717,10.372206,2.3424,-52.704,2.2203999,187.53636,-29.604343,-2.6597323,-1.0630853,-0.22684284,-0.17857982
0.27802667,6.4375596,11.519253,2.135,-53.0212,1.4274,187.7793,-28.653141,-2.568156,-1.2178501,-0.22522742,-0.27803695
0.30211833,5.7846904,12.948591,2.1594,-52.5088,1.0491999,187.98285,-27.952068,-2.52208,-1.1810949,-0.34307045,-0.36104
0.31700727,5.389348,13.939865,2.5742,-52.277,0.183,188.37596,-26.917747,-2.405818,-1.0261803,-0.39366502,-0.39273238
0.362946,4.7551837,14.702792,3.172,-52.106197,-0.5002,188.82396,-26.080826,-2.2379053,-0.6458884,-0.4330848,-0.3578591
0.5900959,4.172046,14.467637,3.294,-51.8988,-1.6592,189.24174,-25.582813,-2.0231652,-0.20479307,-0.42605686,-0.2573861
0.8656536,3.9371898,13.682564,3.4038,-51.6182,-1.5616,189.57446,-25.454515,-1.7681837,0.17235126,-0.42950422,-0.15274961
1.2332383,3.857508,12.355652,3.5258,-51.1912,-2.0374,189.83722,-25.628735,-1.478954,0.427589,-0.40194198,-0.11059858
1.4315829,3.7467012,10.615292,3.9528,-50.4104,-1.1345999,190.0747,-25.999006,-1.2076199,0.5556409,-0.33436045,-0.18497492
1.3706805,3.6210804,9.528174,3.4404,-50.569,-1.8299999,190.34549,-26.409872,-0.94828695,0.5430006,-0.2599175,-0.27943587
1.1376199,3.3334022,8.226103,3.7575998,-50.3494,-1.4274,190.65627,-26.035076,0.48750013,0.42419162,-0.08729977,-0.40492305
0.90066874,3.1143327,7.504251,4.3919997,-49.4344,-1.3054,190.88358,-26.27981,0.45093498,0.30007005,0.04947875,-0.45633364
0.6593781,2.8990042,6.914978,4.1846,-49.7272,-1.8055999,191.21368,-26.545057,0.2662129,0.18201053,0.19638285,-0.47431988
0.4388123,2.7614872,6.3995514,4.0992,-49.373398,-1.5982,191.4928,-26.689245,-0.063343614,0.08914835,0.33151263,-0.46001416
0.16684593,2.6714053,5.852626,4.9776,-49.605198,-1.708,191.70087,-26.744562,-0.5001696,0.02358193,0.40595558,-0.4160645
0.0032920274,2.6452937,5.4821234,5.4045997,-49.2636,-2.4766,191.8062,-26.754171,-0.8092162,0.008326952,0.38079154,-0.3674018
-0.044816464,2.7486932,5.2748003,4.7092,-49.0196,-2.1715999,191.9407,-26.762482,-1.2296494,0.03850383,0.28916174,-0.33577603
0.07070377,2.8337622,5.051092,5.3314,-48.5682,-2.5498,192.10405,-26.81023,-1.5508379,0.12192324,0.13203216,-0.37236467
0.1512088,2.9697828,4.659715,5.7218,-48.6414,-2.5498,192.36331,-26.933348,-1.7701979,0.19843128,0.009192956,-0.45748276
-0.06860884,3.1665561,4.1555114,6.2464,-47.970398,-2.2447999,192.72034,-27.108704,-1.9507177,0.18985452,-0.008227029,-0.5043135
-0.26852468,3.3028011,3.9705591,6.3318,-48.3364,-2.5498,192.9784,-27.218592,-2.077712,0.12134035,-0.021133805,-0.51210755
-0.3812018,3.505186,3.892523,6.7465997,-48.0802,-3.0256,193.3799,-27.325718,-2.2589633,-0.0048629404,-0.11133135,-0.54759705
-0.5445312,3.932252,4.150199,7.1858,-47.1042,-3.294,193.84496,-27.321527,-2.3909924,-0.17877966,-0.19948047,-0.6280854
-0.6593781,4.1564837,4.425607,7.2834,-47.1774,-3.0988,194.40392,-27.16306,-2.4955354,-0.37171516,-0.21418586,-0.7142027
-0.62728083,4.222624,4.788852,8.113,-46.652798,-4.0626,194.82307,-26.944075,-2.5795155,-0.6657898,-0.14875267,-0.8060656
-0.6370821,4.3176436,5.5481133,7.7226,-46.335598,-4.453,195.71277,-26.15587,-2.8646908,-0.9985348,0.032575037,-0.8840392
-0.6510732,4.38917,6.622736,8.9304,-46.3112,-5.0264,196.37103,-25.232641,-3.2664943,-1.2717755,0.2695268,-0.94722414
-0.7707085,4.4612956,7.6127386,9.6624,-45.4694,-6.2708,196.79486,-24.488579,-3.6410217,-1.3997607,0.44938898,-1.0035644
-1.2406454,4.595296,8.655338,9.6868,-45.0668,-7.0516,197.4194,-23.278776,-4.3591714,-1.3958137,0.6617429,-1.0442165
-1.7797897,4.563498,9.027786,10.5042,-44.627598,-8.0032,198.01555,-22.104094,-5.2650175,-1.2743901,0.8022186,-1.0165876
-2.2956653,4.5886374,9.226206,11.0288,-44.1518,-9.2598,198.56535,-21.015316,-6.25864,-1.1642911,0.7459617,-0.936982
-2.8266544,4.708422,9.5206175,11.9316,-43.981,-10.1382,199.08238,-20.002607,-7.0967,-1.043667,0.45729956,-0.77029306
-3.1213655,4.721665,9.704148,11.8706,-43.127,-10.6994,199.40532,-19.380894,-7.4831223,-0.9751361,0.09492726,-0.60448676
-3.1717186,4.7016134,10.148048,12.7978,-42.578,-11.370399,199.86914,-18.49891,-7.7117615,-0.9645442,-0.35416195,-0.44870615
-3.181146,4.646547,11.163264,12.1146,-42.2608,-11.3582,200.32574,-17.62377,-7.467897,-0.97446996,-0.73843414,-0.28992784
-3.1578023,4.474763,12.365453,12.2,-42.517,-12.9198,200.60553,-17.04026,-7.120321,-0.90312463,-0.7523235,-0.1394598
-3.0753522,4.0455275,12.480674,12.8466,-41.5654,-13.8714,200.97627,-15.998642,-6.415513,-0.7507747,-0.41448238,0.013373085
-3.152116,3.73069,11.987543,12.2976,-40.577198,-14.932799,201.02069,-15.359303,-6.1252003,-0.77269125,-0.20825708,0.15786237
-3.103035,3.6557214,12.020464,12.505,-40.3698,-15.9942,200.9583,-14.922318,-5.997125,-0.9230094,-0.18594085,0.2834328
-3.2662897,3.4546087,13.317672,12.505,-40.382,-16.1894,200.6676,-13.849153,-5.7115855,-1.1558976,-0.3015689,0.44937232
-3.3918357,3.1640124,14.555848,11.8218,-40.0282,-17.3484,200.34584,-12.913323,-5.384659,-1.0280622,-0.3560272,0.5590549
-3.2980127,2.6098294,15.0513735,11.6388,-39.9062,-18.226799,200.07204,-12.367183,-5.131222,-0.6614265,-0.28323296,0.6736171
-3.2398787,2.2213702,14.403218,10.736,-39.9916,-18.91,199.55408,-11.872625,-4.794965,-0.14998506,-0.21371956,0.7934253
-3.2200518,2.280926,13.05244,11.651,-39.6134,-19.3858,198.9206,-11.801938,-4.494157,0.14542189,-0.22562711,0.9217437
-2.9058127,2.3410804,12.154689,9.8454,-39.9184,-20.0812,198.18741,-11.969364,-4.1562576,0.13881029,-0.3249843,1.018686
-2.505607,2.3475149,12.080843,10.4553995,-39.6988,-19.8738,197.39183,-12.128875,-3.7204375,0.033757467,-0.3758953,1.0451324
-2.09343,2.2994812,12.439524,8.967,-39.528,-20.2642,196.85483,-12.175681,-3.3976715,-0.034007274,-0.39616308,1.0321923
-1.6778865,2.1746833,12.843021,9.5648,-39.589,-20.2642,196.32599,-12.187173,-3.0641026,0.0052792877,-0.40827048,0.9928225
-1.3987375,2.0530279,12.952257,8.6498,-39.711,-20.178799,195.8144,-12.199972,-2.7245343,0.08561772,-0.40395713,0.9633118
-1.0418519,1.8670284,12.879683,7.9666,-39.589,-20.557,195.32532,-12.255794,-2.388491,0.23551953,-0.38520482,0.91055226
-0.80804306,1.6922517,12.630386,8.161799,-39.808598,-21.5452,194.86003,-12.387654,-2.0641725,0.40680492,-0.33432713,0.853063
-0.62817866,1.4462475,11.877859,7.3687997,-39.3938,-21.3378,194.21289,-12.759379,-1.6417679,0.6779638,-0.16587289,0.78268355
-0.5844845,1.2568063,10.910152,6.1731997,-39.576797,-22.021,193.58987,-13.350931,-1.3738277,0.87984246,0.06325153,0.76051724
-0.49200845,1.1055975,9.745748,6.7465997,-40.040398,-21.35,193.15863,-13.756253,-1.343073,1.0357397,0.3309797,0.76716214
-0.4540753,1.0021979,8.514679,5.7339997,-40.3332,-21.069399,192.44804,-13.920983,-1.6342189,1.1351634,0.6055526,0.7850984
-0.4006547,0.97975224,7.391424,6.6246,-40.577198,-21.3622,191.92685,-14.5739565,-1.8688489,1.183643,0.83859074,0.8068484
-0.3995324,1.0322751,6.1885624,5.7096,-40.931,-20.5936,191.07123,-15.599993,-2.3931801,1.1819942,1.0661497,0.8203547
-0.46567222,1.1204864,5.208361,5.185,-41.5044,-19.154,190.14436,-16.633488,-3.0813613,1.1050866,1.2067419,0.8083472
-0.6418705,1.2133366,4.4862103,6.161,-41.8704,-18.666,189.18257,-17.618116,-3.8715336,0.99671954,1.272375,0.7833664
-0.8904934,1.4177415,3.596091,5.5632,-41.980198,-18.483,188.21507,-18.50382,-4.711717,0.76478064,1.2583857,0.7365356
-1.0997616,1.5536872,3.1601965,5.4412,-42.211998,-17.7022,187.27025,-19.237272,-5.5399632,0.56476724,1.1925361,0.7030612
-1.2755109,1.6303017,2.969633,4.9653997,-41.8948,-18.0926,186.6633,-19.622427,-6.063251,0.3605404,1.089182,0.68066174
-1.3751696,1.7564462,2.9755437,4.6482,-42.2608,-17.8974,185.80026,-20.033905,-6.756608,0.1375113,0.84646803,0.6610934
-1.1984476,1.8063504,3.1132104,5.3436,-42.3096,-17.799799,185.021,-20.25731,-7.2551804,-0.05164376,0.5461482,0.61642766
-0.9753379,1.8469021,3.295544,4.2455997,-42.3462,-17.5192,184.36809,-20.306395,-7.5167313,-0.23931661,0.22824177,0.53177583
-0.81507605,1.9498528,3.782689,4.8434,-42.2852,-18.6782,183.88179,-20.171118,-7.53506,-0.44709072,-0.15659666,0.416281
-1.0057143,2.144681,4.7656584,4.7336,-42.7,-19.5688,183.604,-19.829884,-7.2797,-0.6347469,-0.55260986,0.28926167
-1.1284171,2.3125744,5.9918637,3.5502,-42.3462,-20.1422,183.53812,-19.492802,-6.953169,-0.70998925,-0.82893145,0.22079746
-0.8236802,2.358588,7.669077,4.0748,-41.663,-19.642,183.6709,-18.671965,-5.8851714,-0.7005299,-1.3637383,0.10505283
-0.28917468,2.2728455,9.130288,2.7816,-41.6874,-20.5204,184.00156,-18.064674,-4.686962,-0.5621026,-1.7181834,-0.0560737
